defining_file	declaring_file	definitions	scopes
src/sql/hybrid_search/ob_query_parse.cpp	src/sql/hybrid_search/ob_query_parse.h	100	oceanbase::share::ObESQueryParser=94;oceanbase::share::ObEsQueryInfo=6
src/sql/hybrid_search/ob_query_request.cpp	src/sql/hybrid_search/ob_query_request.h	2	oceanbase::share::ObQueryReqFromJson=2
src/sql/hybrid_search/ob_query_translator.cpp	src/sql/hybrid_search/ob_query_translator.h	10	oceanbase::share::ObQueryTranslator=5;oceanbase::share::ObRequestTranslator=5
src/sql/hybrid_search/ob_request_base.cpp	src/sql/hybrid_search/ob_request_base.h	35	oceanbase::share::ObReqOpExpr=15;oceanbase::share::ObReqConstExpr=4;oceanbase::share::ObReqExpr=3
src/sql/monitor/ob_exec_stat_collector.cpp	src/sql/monitor/ob_exec_stat_collector.h	2	oceanbase::sql::ObExecStatCollector=2
src/sql/monitor/ob_monitor_node.cpp	src/query/api/query/monitor/ob_monitor_node.h	5	oceanbase::sql::ObMonitorNode=5
src/sql/monitor/ob_phy_operator_stats.cpp	src/sql/monitor/ob_phy_operator_stats.h	2	oceanbase::sql::ObPhyOperatorStats=2
src/sql/monitor/ob_plan_info_manager.cpp	src/sql/monitor/ob_plan_info_manager.h	16	oceanbase::sql::ObLogicalPlanRawData=6;oceanbase::sql::ObSqlPlanItem=4;oceanbase::sql::ObLogicalPlanHead=3
src/sql/monitor/ob_sql_plan.cpp	src/sql/monitor/ob_sql_plan.h	46	oceanbase::sql::ObSqlPlan=45;oceanbase::sql::ObSqlPlan::PlanFormatHelper=1
src/sql/monitor/ob_sql_stat_record.cpp	src/sql/monitor/ob_sql_stat_record.h	20	oceanbase::sql::ObExecutingSqlStatRecord=6;oceanbase::sql::ObExecutedSqlStatRecord=4;oceanbase::sql::ObSqlStatInfo=3
src/sql/monitor/show_trace/ob_show_trace.cpp	src/sql/monitor/show_trace/ob_show_trace.h	21	oceanbase::sql::ObShowTraceSessionBuffer=10;oceanbase::sql::ObTraceSpanGuard=3;oceanbase::sql::OTraceGuard=2
src/sql/ob_end_trans_callback.cpp	src/sql/ob_end_trans_callback.h	5	oceanbase::sql::ObEndTransAsyncCallback=3;oceanbase::sql::ObExclusiveEndTransCallback=2
src/sql/ob_end_trans_cb_packet_param.cpp	src/sql/ob_end_trans_cb_packet_param.h	2	oceanbase::sql::ObEndTransCbPacketParam=2
src/sql/ob_optimizer_trace_impl.cpp	src/sql/ob_optimizer_trace_impl.h	28	oceanbase::sql::ObOptimizerTraceImpl=20;oceanbase::sql::LogFileAppender=8
src/sql/ob_phy_table_location.cpp	src/sql/ob_phy_table_location.h	10	oceanbase::sql::ObPhyTableLocation=10
src/sql/ob_query_retry_ctrl.cpp	src/sql/ob_query_retry_ctrl.h	36	oceanbase::sql::ObQueryRetryCtrl=34;oceanbase::sql::ObRetryPolicy=2
src/sql/ob_result_set.cpp	src/sql/ob_result_set.h	48	oceanbase::sql::ObResultSet=45;oceanbase::sql::ObResultSet::ExternalRetrieveInfo=3
src/sql/ob_scanner.cpp	src/sql/ob_scanner.h	18	oceanbase::common::ObScanner=18
src/sql/ob_spi.cpp	src/sql/ob_spi.h	149	oceanbase::sql::ObSPIService=118;oceanbase::sql::ObSPIResultSet=20;oceanbase::sql::ObSPIRetryCtrlGuard=3
src/sql/ob_sql.cpp	src/sql/ob_sql.h	68	oceanbase::sql::ObSql=66;oceanbase::sql::ObSql::TimeoutGuard=2
src/sql/ob_sql_context.cpp	src/sql/ob_sql_context.h	30	oceanbase::sql::ObSqlCtx=15;oceanbase::sql::ObSqlSchemaGuard=6;oceanbase::sql::ObQueryRetryInfo=5
src/sql/ob_sql_define.cpp	src/query/api/query/ob_sql_define.h	4	oceanbase::sql::ObPQDistributeMethod=2;oceanbase::sql::default_asc_direction=1;oceanbase::sql::default_desc_direction=1
src/sql/ob_sql_task.cpp	src/sql/ob_sql_task.h	11	oceanbase::sql::ObSqlTaskFactory=7;oceanbase::sql::ObSqlTaskHandler=3;oceanbase::sql::ObSqlTask=1
src/sql/ob_sql_temp_table.cpp	src/sql/ob_sql_temp_table.h	17	oceanbase::sql::ObSqlTempTableCtx=6;oceanbase::sql::ObTempTableResultInfo=6;oceanbase::sql::ObSqlTempTableInfo=5
src/sql/ob_sql_trans_control.cpp	src/sql/ob_sql_trans_control.h	41	oceanbase::sql::ObSqlTransControl=41
src/sql/ob_sql_utils.cpp	src/query/api/query/ob_sql_name_service.h	3	oceanbase::query::ObSQLNameService=3
src/sql/ob_sql_utils.cpp	src/query/api/query/parser/parse_node.h	1	check_stack_overflow_c=1
src/sql/ob_sql_utils.cpp	src/sql/ob_sql_utils.h	138	oceanbase::sql::ObSQLUtils=100;oceanbase::sql::ObImplicitCursorInfo=8;oceanbase::sql::ObVirtualTableResultConverter=5
src/sql/optimizer/ob_access_path_estimation.cpp	src/sql/optimizer/ob_access_path_estimation.h	53	oceanbase::sql::ObAccessPathEstimation=47;oceanbase::sql::RangePartitionHelper=5;oceanbase::sql::ObBatchEstTasks=1
src/sql/optimizer/ob_conflict_detector.cpp	src/sql/optimizer/ob_conflict_detector.h	26	oceanbase::sql::ObConflictDetectorGenerator=18;oceanbase::sql::ObConflictDetector=8
src/sql/optimizer/ob_del_upd_log_plan.cpp	src/sql/optimizer/ob_del_upd_log_plan.h	54	oceanbase::sql::ObDelUpdLogPlan=54
src/sql/optimizer/ob_delete_log_plan.cpp	src/sql/optimizer/ob_delete_log_plan.h	7	oceanbase::sql::ObDeleteLogPlan=7
src/sql/optimizer/ob_dynamic_sampling.cpp	src/sql/optimizer/ob_dynamic_sampling.h	47	oceanbase::common::ObDynamicSampling=31;oceanbase::common::ObDynamicSamplingUtils=12;oceanbase::common::ObDSStatItem=3
src/sql/optimizer/ob_explain_log_plan.cpp	src/sql/optimizer/ob_explain_log_plan.h	2	oceanbase::sql::ObExplainLogPlan=2
src/sql/optimizer/ob_fd_item.cpp	src/sql/optimizer/ob_fd_item.h	14	oceanbase::sql::ObFdItemFactory=7;oceanbase::sql::ObFdItem=3;oceanbase::sql::ObExprFdItem=2
src/sql/optimizer/ob_index_info_cache.cpp	src/sql/optimizer/ob_index_info_cache.h	5	oceanbase::sql::ObIndexInfoCache=5
src/sql/optimizer/ob_insert_log_plan.cpp	src/sql/optimizer/ob_insert_log_plan.h	28	oceanbase::sql::ObInsertLogPlan=28
src/sql/optimizer/ob_join_order.cpp	src/sql/optimizer/ob_join_order.h	351	oceanbase::sql::ObJoinOrder=275;oceanbase::sql::JoinPath=24;oceanbase::sql::Path=15
src/sql/optimizer/ob_log_del_upd.cpp	src/sql/optimizer/ob_log_del_upd.h	56	oceanbase::sql::ObLogDelUpd=46;oceanbase::sql::IndexDMLInfo=10
src/sql/optimizer/ob_log_delete.cpp	src/sql/optimizer/ob_log_delete.h	10	oceanbase::sql::ObLogDelete=10
src/sql/optimizer/ob_log_distinct.cpp	src/sql/optimizer/ob_log_distinct.h	20	oceanbase::sql::ObLogDistinct=20
src/sql/optimizer/ob_log_exchange.cpp	src/sql/optimizer/ob_log_exchange.h	32	oceanbase::sql::ObLogExchange=32
src/sql/optimizer/ob_log_expand.cpp	src/sql/optimizer/ob_log_expand.h	19	oceanbase::sql::ObLogExpand=19
src/sql/optimizer/ob_log_expr_values.cpp	src/sql/optimizer/ob_log_expr_values.h	23	oceanbase::sql::ObLogExprValues=23
src/sql/optimizer/ob_log_for_update.cpp	src/sql/optimizer/ob_log_for_update.h	13	oceanbase::sql::ObLogForUpdate=13
src/sql/optimizer/ob_log_function_table.cpp	src/sql/optimizer/ob_log_function_table.h	6	oceanbase::sql::ObLogFunctionTable=6
src/sql/optimizer/ob_log_granule_iterator.cpp	src/sql/optimizer/ob_log_granule_iterator.h	13	oceanbase::sql::ObLogGranuleIterator=13
src/sql/optimizer/ob_log_group_by.cpp	src/sql/optimizer/ob_log_group_by.h	36	oceanbase::sql::ObLogGroupBy=32;oceanbase::sql::ObThreeStageAggrInfo=4
src/sql/optimizer/ob_log_insert.cpp	src/sql/optimizer/ob_log_insert.h	16	oceanbase::sql::ObLogInsert=16
src/sql/optimizer/ob_log_join.cpp	src/sql/optimizer/ob_log_join.h	36	oceanbase::sql::ObLogJoin=36
src/sql/optimizer/ob_log_join_filter.cpp	src/sql/optimizer/ob_log_join_filter.h	6	oceanbase::sql::ObLogJoinFilter=6
src/sql/optimizer/ob_log_json_table.cpp	src/sql/optimizer/ob_log_json_table.h	9	oceanbase::sql::ObLogJsonTable=9
src/sql/optimizer/ob_log_limit.cpp	src/sql/optimizer/ob_log_limit.h	5	oceanbase::sql::ObLogLimit=5
src/sql/optimizer/ob_log_material.cpp	src/sql/optimizer/ob_log_material.h	2	oceanbase::sql::ObLogMaterial=2
src/sql/optimizer/ob_log_monitoring_dump.cpp	src/sql/optimizer/ob_log_monitoring_dump.h	2	oceanbase::sql::ObLogMonitoringDump=2
src/sql/optimizer/ob_log_operator_factory.cpp	src/sql/optimizer/ob_log_operator_factory.h	4	oceanbase::sql::ObLogOperatorFactory=3;oceanbase::sql::log_op_def::get_op_name=1
src/sql/optimizer/ob_log_optimizer_stats_gathering.cpp	src/sql/optimizer/ob_log_optimizer_stats_gathering.h	7	oceanbase::sql::ObLogOptimizerStatsGathering=7
src/sql/optimizer/ob_log_plan.cpp	src/sql/optimizer/ob_log_plan.h	281	oceanbase::sql::ObLogPlan=281
src/sql/optimizer/ob_log_plan_factory.cpp	src/sql/optimizer/ob_log_plan_factory.h	4	oceanbase::sql::ObLogPlanFactory=4
src/sql/optimizer/ob_log_select_into.cpp	src/sql/optimizer/ob_log_select_into.h	4	oceanbase::sql::ObLogSelectInto=4
src/sql/optimizer/ob_log_set.cpp	src/sql/optimizer/ob_log_set.h	32	oceanbase::sql::ObLogSet=32
src/sql/optimizer/ob_log_sort.cpp	src/sql/optimizer/ob_log_sort.h	21	oceanbase::sql::ObLogSort=21
src/sql/optimizer/ob_log_stat_collector.cpp	src/sql/optimizer/ob_log_stat_collector.h	4	oceanbase::sql::ObLogStatCollector=4
src/sql/optimizer/ob_log_subplan_filter.cpp	src/sql/optimizer/ob_log_subplan_filter.h	35	oceanbase::sql::ObLogSubPlanFilter=35
src/sql/optimizer/ob_log_subplan_scan.cpp	src/sql/optimizer/ob_log_subplan_scan.h	7	oceanbase::sql::ObLogSubPlanScan=7
src/sql/optimizer/ob_log_table_scan.cpp	src/sql/optimizer/ob_log_table_scan.h	115	oceanbase::sql::ObLogTableScan=112;oceanbase::sql::ObVecIndexInfo=3
src/sql/optimizer/ob_log_temp_table_access.cpp	src/sql/optimizer/ob_log_temp_table_access.h	9	oceanbase::sql::ObLogTempTableAccess=9
src/sql/optimizer/ob_log_temp_table_insert.cpp	src/sql/optimizer/ob_log_temp_table_insert.h	7	oceanbase::sql::ObLogTempTableInsert=7
src/sql/optimizer/ob_log_temp_table_transformation.cpp	src/sql/optimizer/ob_log_temp_table_transformation.h	11	oceanbase::sql::ObLogTempTableTransformation=11
src/sql/optimizer/ob_log_topk.cpp	src/sql/optimizer/ob_log_topk.h	6	oceanbase::sql::ObLogTopk=6
src/sql/optimizer/ob_log_update.cpp	src/sql/optimizer/ob_log_update.h	10	oceanbase::sql::ObLogUpdate=10
src/sql/optimizer/ob_log_values_table_access.cpp	src/sql/optimizer/ob_log_values_table_access.h	11	oceanbase::sql::ObLogValuesTableAccess=11
src/sql/optimizer/ob_log_window_function.cpp	src/sql/optimizer/ob_log_window_function.h	26	oceanbase::sql::ObLogWindowFunction=26
src/sql/optimizer/ob_logical_operator.cpp	src/sql/optimizer/ob_logical_operator.h	183	oceanbase::sql::ObLogicalOperator=160;oceanbase::sql::AllocGIContext=7;oceanbase::sql::ObAllocExprContext=5
src/sql/optimizer/ob_opt_cost_model_parameter.cpp	src/sql/optimizer/ob_opt_cost_model_parameter.h	41	oceanbase::sql::ObOptCostModelParameter=41
src/sql/optimizer/ob_opt_est_cost.cpp	src/sql/optimizer/ob_opt_est_cost.h	42	oceanbase::sql::ObOptEstCost=42
src/sql/optimizer/ob_opt_est_cost_model.cpp	src/sql/optimizer/ob_opt_est_cost_model.h	80	oceanbase::sql::ObOptEstCostModel=65;oceanbase::sql::ObCostTableScanSimpleInfo=9;oceanbase::sql::ObCostTableScanInfo=2
src/sql/optimizer/ob_opt_est_utils.cpp	src/sql/optimizer/ob_opt_est_utils.h	20	oceanbase::sql::ObOptEstObjToScalar=11;oceanbase::sql::ObOptEstUtils=9
src/sql/optimizer/ob_opt_selectivity.cpp	src/sql/optimizer/ob_opt_selectivity.h	114	oceanbase::sql::ObOptSelectivity=70;oceanbase::sql::OptTableMetas=12;oceanbase::sql::OptTableMeta=8
src/sql/optimizer/ob_optimizer.cpp	src/sql/optimizer/ob_optimizer.h	25	oceanbase::sql::ObOptimizer=25
src/sql/optimizer/ob_optimizer_util.cpp	src/sql/optimizer/ob_optimizer_util.h	180	oceanbase::sql::ObOptimizerUtil=179;oceanbase::sql::MergeKeyInfo=1
src/sql/optimizer/ob_phy_table_location_info.cpp	src/sql/optimizer/ob_phy_table_location_info.h	17	oceanbase::sql::ObOptTabletLoc=7;oceanbase::sql::ObCandiTableLoc=6;oceanbase::sql::ObCandiTabletLoc=4
src/sql/optimizer/ob_pwj_comparer.cpp	src/sql/optimizer/ob_pwj_comparer.h	30	oceanbase::sql::ObStrictPwjComparer=19;oceanbase::sql::ObPwjComparer=9;oceanbase::sql::PwjTable=2
src/sql/optimizer/ob_px_resource_analyzer.cpp	src/sql/optimizer/ob_px_resource_analyzer.h	18	oceanbase::sql::ObPxResourceAnalyzer=13;oceanbase::sql::DfoInfo=2;oceanbase::sql::LogLowestCommonAncestorFinder=2
src/sql/optimizer/ob_raw_expr_add_to_context.cpp	src/sql/optimizer/ob_raw_expr_add_to_context.h	2	oceanbase::sql::ObRawExprAddToContext=2
src/sql/optimizer/ob_raw_expr_check_dep.cpp	src/sql/optimizer/ob_raw_expr_check_dep.h	2	oceanbase::sql::ObRawExprCheckDep=2
src/sql/optimizer/ob_raw_expr_get_hash_value.cpp	src/sql/optimizer/ob_raw_expr_get_hash_value.h	1	oceanbase::sql::ObRawExprGetHashValue=1
src/sql/optimizer/ob_sel_estimator.cpp	src/sql/optimizer/ob_sel_estimator.h	73	oceanbase::sql::ObInequalJoinSelEstimator=10;oceanbase::sql::SimpleRange=9;oceanbase::sql::ObEqualSelEstimator=8
src/sql/optimizer/ob_select_log_plan.cpp	src/sql/optimizer/ob_select_log_plan.h	136	oceanbase::sql::ObSelectLogPlan=136
src/sql/optimizer/ob_sharding_info.cpp	src/sql/optimizer/ob_sharding_info.h	18	oceanbase::sql::ObShardingInfo=18
src/sql/optimizer/ob_skyline_prunning.cpp	src/sql/optimizer/ob_skyline_prunning.h	25	oceanbase::sql::ObIndexSkylineDim=7;oceanbase::sql::ObInterestOrderDim=4;oceanbase::sql::ObSkylineDimRecorder=4
src/sql/optimizer/ob_storage_estimator.cpp	src/sql/optimizer/ob_storage_estimator.h	5	oceanbase::sql::ObStorageEstimator=5
src/sql/optimizer/ob_table_location.cpp	src/sql/optimizer/ob_table_location.h	166	oceanbase::sql::ObTableLocation=82;oceanbase::sql::ObTableLocation::PartProjector=11;oceanbase::sql::ObPLAndNode=8
src/sql/optimizer/ob_table_partition_info.cpp	src/sql/optimizer/ob_table_partition_info.h	6	oceanbase::sql::ObTablePartitionInfo=6
src/sql/optimizer/ob_update_log_plan.cpp	src/sql/optimizer/ob_update_log_plan.h	8	oceanbase::sql::ObUpdateLogPlan=8
src/sql/optimizer/stat/ob_basic_stats_estimator.cpp	src/sql/optimizer/stat/ob_basic_stats_estimator.h	22	oceanbase::common::ObBasicStatsEstimator=22
src/sql/optimizer/stat/ob_dbms_stats_copy_table_stats.cpp	src/sql/optimizer/stat/ob_dbms_stats_copy_table_stats.h	17	oceanbase::common::ObDbmsStatsCopyTableStats=11;oceanbase::common::CopyTableStatHelper=6
src/sql/optimizer/stat/ob_dbms_stats_executor.cpp	src/query/api/query/optimizer/stat/ob_stat_define.h	1	oceanbase::common::ObOptStat=1
src/sql/optimizer/stat/ob_dbms_stats_executor.cpp	src/sql/optimizer/stat/ob_dbms_stats_executor.h	35	oceanbase::common::ObDbmsStatsExecutor=35
src/sql/optimizer/stat/ob_dbms_stats_export_import.cpp	src/sql/optimizer/stat/ob_dbms_stats_export_import.h	20	oceanbase::common::ObDbmsStatsExportImport=20
src/sql/optimizer/stat/ob_dbms_stats_gather.cpp	src/sql/optimizer/stat/ob_dbms_stats_gather.h	6	oceanbase::common::ObDbmsStatsGather=6
src/sql/optimizer/stat/ob_dbms_stats_history_manager.cpp	src/sql/optimizer/stat/ob_dbms_stats_history_manager.h	26	oceanbase::common::ObDbmsStatsHistoryManager=26
src/sql/optimizer/stat/ob_dbms_stats_lock_unlock.cpp	src/sql/optimizer/stat/ob_dbms_stats_lock_unlock.h	11	oceanbase::common::ObDbmsStatsLockUnlock=11
src/sql/optimizer/stat/ob_dbms_stats_maintenance_window.cpp	src/sql/optimizer/stat/ob_dbms_stats_maintenance_window.h	10	oceanbase::common::ObDbmsStatsMaintenanceWindow=10
src/sql/optimizer/stat/ob_dbms_stats_preferences.cpp	src/sql/optimizer/stat/ob_dbms_stats_preferences.h	37	oceanbase::common::ObDbmsStatsPreferences=12;oceanbase::common::ObMethodOptPrefs=2;oceanbase::common::ObStatPrefs=2
src/sql/optimizer/stat/ob_dbms_stats_utils.cpp	src/sql/optimizer/stat/ob_dbms_stats_utils.h	52	oceanbase::common::ObDbmsStatsUtils=52
src/sql/optimizer/stat/ob_hybrid_hist_estimator.cpp	src/sql/optimizer/stat/ob_hybrid_hist_estimator.h	17	oceanbase::common::ObHybridHistograms=9;oceanbase::common::ObHybridHistEstimator=8
src/sql/optimizer/stat/ob_incremental_stat_estimator.cpp	src/sql/optimizer/stat/ob_incremental_stat_estimator.h	20	oceanbase::common::ObIncrementalStatEstimator=20
src/sql/optimizer/stat/ob_index_stats_estimator.cpp	src/sql/optimizer/stat/ob_index_stats_estimator.h	10	oceanbase::common::ObIndexStatsEstimator=10
src/sql/optimizer/stat/ob_min_max_estimator.cpp	src/sql/optimizer/stat/ob_min_max_estimator.h	6	oceanbase::common::ObMinMaxEstimator=4;oceanbase::common::ObStatMinMaxSubquery=2
src/sql/optimizer/stat/ob_opt_column_stat.cpp	src/query/api/query/optimizer/stat/ob_opt_column_stat.h	26	oceanbase::common::ObOptColumnStat=16;oceanbase::common::ObHistogram=9;oceanbase::common::ObHistBucket=1
src/sql/optimizer/stat/ob_opt_column_stat_cache.cpp	src/sql/optimizer/stat/ob_opt_column_stat_cache.h	2	oceanbase::common::ObOptColumnStatCache=2
src/sql/optimizer/stat/ob_opt_ds_stat.cpp	src/query/api/query/optimizer/stat/ob_opt_ds_stat.h	4	oceanbase::common::ObOptDSStat=4
src/sql/optimizer/stat/ob_opt_ds_stat_cache.cpp	src/sql/optimizer/stat/ob_opt_ds_stat_cache.h	2	oceanbase::common::ObOptDSStatCache=2
src/sql/optimizer/stat/ob_opt_osg_column_stat.cpp	src/query/api/query/optimizer/stat/ob_opt_osg_column_stat.h	24	oceanbase::common::ObOptOSGColumnStat=16;oceanbase::common::ObOptOSGSampleHelper=6;oceanbase::common::ObMinMaxValEval=2
src/sql/optimizer/stat/ob_opt_stat_gather_stat.cpp	src/sql/optimizer/stat/ob_opt_stat_gather_stat.h	22	oceanbase::common::ObOptStatGatherStatList=11;oceanbase::common::ObOptStatGatherStat=5;oceanbase::common::ObOptStatRunningMonitor=4
src/sql/optimizer/stat/ob_opt_stat_manager.cpp	src/sql/optimizer/stat/ob_opt_stat_manager.h	32	oceanbase::common::ObOptStatManager=32
src/sql/optimizer/stat/ob_opt_stat_monitor_manager.cpp	src/query/api/query/optimizer/stat/ob_optimizer_stat_service.h	1	oceanbase::query::ObOptimizerStatService=1
src/sql/optimizer/stat/ob_opt_stat_monitor_manager.cpp	src/sql/optimizer/stat/ob_opt_stat_monitor_manager.h	39	oceanbase::common::ObOptStatMonitorManager=36;oceanbase::common::ObOptStatMonitorCheckTask=1;oceanbase::common::ObOptStatMonitorFlushAllTask=1
src/sql/optimizer/stat/ob_opt_stat_service.cpp	src/sql/optimizer/stat/ob_opt_stat_service.h	19	oceanbase::common::ObOptStatService=19
src/sql/optimizer/stat/ob_opt_stat_sql_service.cpp	src/sql/optimizer/stat/ob_opt_stat_sql_service.h	38	oceanbase::common::ObOptStatSqlService=38
src/sql/optimizer/stat/ob_opt_system_stat.cpp	src/sql/optimizer/stat/ob_opt_system_stat.h	8	oceanbase::common::ObOptSystemStat=6;oceanbase::common::OptSystemIoBenchmark=2
src/sql/optimizer/stat/ob_opt_system_stat_cache.cpp	src/sql/optimizer/stat/ob_opt_system_stat_cache.h	2	oceanbase::common::ObOptSystemStatCache=2
src/sql/optimizer/stat/ob_opt_table_stat.cpp	src/query/api/query/optimizer/stat/ob_opt_table_stat.h	7	oceanbase::common::ObOptTableStat=7
src/sql/optimizer/stat/ob_opt_table_stat_cache.cpp	src/sql/optimizer/stat/ob_opt_table_stat_cache.h	2	oceanbase::common::ObOptTableStatCache=2
src/sql/optimizer/stat/ob_stat_define.cpp	src/query/api/query/optimizer/stat/ob_stat_define.h	29	oceanbase::common::ObOptStatGatherAudit=9;oceanbase::common::ObOptDmlStat=6;oceanbase::common::ObTableStatParam=5
src/sql/optimizer/stat/ob_stat_item.cpp	src/query/api/query/optimizer/stat/ob_stat_item.h	42	oceanbase::common::ObGlobalNdvEval=6;oceanbase::common::ObGlobalTableStat=6;oceanbase::common::ObStatTopKHist=5
src/sql/optimizer/stat/ob_stats_estimator.cpp	src/sql/optimizer/stat/ob_stats_estimator.h	15	oceanbase::common::ObStatsEstimator=15
src/sql/optimizer/stat/ob_topk_hist_estimator.cpp	src/sql/optimizer/stat/ob_topk_hist_estimator.h	26	oceanbase::common::ObTopKFrequencyHistograms=23;oceanbase::common::ObTopkHistEstimator=3
src/sql/parser/fts_base.c	src/sql/parser/fts_base.h	6	fts_add_node=1;fts_create_node_list=1;fts_create_node_oper=1
src/sql/parser/fts_parse.c	src/sql/parser/fts_parse.h	1	fts_parse_docment=1
src/sql/parser/non_reserved_keywords_mysql_mode.c	src/sql/parser/ob_non_reserved_keywords.h	2	mysql_non_reserved_keyword_lookup=1;mysql_sql_reserved_keyword_lookup=1
src/sql/parser/ob_fast_parser.cpp	src/sql/parser/ob_fast_parser.h	75	oceanbase::sql::ObFastParserBase=67;oceanbase::sql::ObFastParserMysql=7;oceanbase::sql::ObFastParser=1
src/sql/parser/ob_memory_tracker_wrapper.cpp	src/query/api/query/parser/parse_node.h	2	check_mem_status=1;try_check_mem_status=1
src/sql/parser/ob_memory_tracker_wrapper.cpp	src/sql/parser/ob_memory_tracker_wrapper.h	2	check_mem_status=1;try_check_mem_status=1
src/sql/parser/ob_non_reserved_keywords.c	src/sql/parser/ob_non_reserved_keywords.h	4	add_word=1;create_trie_tree=1;find_word=1
src/sql/parser/ob_parser.cpp	src/sql/parser/ob_parser.h	22	oceanbase::sql::ObParser=22
src/sql/parser/ob_sql_parser.cpp	src/sql/parser/ob_sql_parser.h	1	oceanbase::sql::ObSQLParser=1
src/sql/parser/parse_malloc.cpp	src/sql/parser/parse_malloc.h	15	charset_upper=1;check_real_escape=1;cp_str_value=1
src/sql/parser/parse_node.c	src/pl/parser/pl_parser_base.h	2	count_child=1;merge_child=1
src/sql/parser/parse_node.c	src/query/api/query/parser/parse_node.h	30	adjust_inner_join_inner=1;append_child=1;check_mem_status=1
src/sql/parser/parse_node.c	src/sql/parser/sql_parser_base.h	6	copy_expr_string=1;merge_tree=1;new_node=1
src/sql/parser/parse_node_hash.cpp	src/sql/parser/parse_node_hash.h	1	murmurhash=1
src/sql/parser/parser_utility.cpp	src/sql/parser/parser_utility.h	2	parser_to_hex_cstr=1;parser_to_hex_cstr_=1
src/sql/parser/sql_parser_base.c	src/pl/parser/pl_parser_base.h	1	parse_sql_stmt=1
src/sql/parser/sql_parser_base.c	src/query/api/query/parser/parse_node.h	3	parse_init=1;parse_sql=1;parse_terminate=1
src/sql/parser/sql_parser_base.c	src/sql/parser/sql_parser_base.h	6	REPUT_NEG_SIGN=1;STORE_PARAM_NODE_NEED_PARAMETERIZE=1;add_alias_name=1
src/sql/pl/ob_routine_param_type.cpp	src/sql/pl/ob_pl_type.h	1	oceanbase::pl::get_pl_data_type=1
src/sql/plan_cache/ob_adaptive_auto_dop.cpp	src/sql/plan_cache/ob_adaptive_auto_dop.h	8	oceanbase::sql::ObAdaptiveAutoDop=8
src/sql/plan_cache/ob_cache_object.cpp	src/sql/plan_cache/ob_cache_object.h	19	oceanbase::sql::ObPlanCacheObject=12;oceanbase::sql::ObParamInfo=7
src/sql/plan_cache/ob_cache_object_factory.cpp	src/sql/plan_cache/ob_cache_object_factory.h	4	oceanbase::sql::ObCacheObjectFactory=3;oceanbase::sql::ObCacheObjGuard=1
src/sql/plan_cache/ob_dist_plans.cpp	src/sql/plan_cache/ob_dist_plans.h	5	oceanbase::sql::ObDistPlans=5
src/sql/plan_cache/ob_i_lib_cache_node.cpp	src/sql/plan_cache/ob_i_lib_cache_node.h	14	oceanbase::sql::ObILibCacheNode=14
src/sql/plan_cache/ob_i_lib_cache_object.cpp	src/sql/plan_cache/ob_i_lib_cache_object.h	9	oceanbase::sql::ObILibCacheObject=9
src/sql/plan_cache/ob_id_manager_allocator.cpp	src/sql/plan_cache/ob_id_manager_allocator.h	5	oceanbase::sql::ObIdManagerAllocator=5
src/sql/plan_cache/ob_lib_cache_key_creator.cpp	src/sql/plan_cache/ob_lib_cache_key_creator.h	1	oceanbase::sql::OBLCKeyCreator=1
